3.869142818076724666e+00
2.841240192715680735e+00
3.483596684378727382e+00
3.374880936613904758e+00
3.462841926188640063e+00
3.971900700455767819e+00
4.487176776887483065e+00
7.445005609974871819e-01
2.571702504147584722e+00
1.997184222132831088e+00
4.479472507723974317e+00
7.138910016166825301e+00
9.205652655329789269e+00
7.899842457474038682e+00
5.442229212227376323e+00
1.320651671334561961e+00
3.640403815985101765e+00
6.125096255084139241e-01
4.674671713856629829e+00
3.840888872016131828e+00
3.032146072140213366e+00
3.594445619712988815e+00
1.782528105378214267e+00
4.897143460907924073e+00
4.595499906613166985e+00
3.490005042076675057e+00
8.242819383957048274e+00
7.912690478227514923e+00
2.444308312885862478e+00
2.187659286528051528e+00
4.265252526669438105e+00
3.487268875573542370e+00
6.884198011780201520e-01
3.434412733401206008e+00
6.587461279108257628e+00
1.030327560142615795e+01
1.093801712010700022e+01
7.386354743033987980e+00
5.080016556519407089e+00
5.030656895578113463e+00
3.858457358123344783e+00
5.198720623951137654e+00
1.847616729676342384e+00
0.000000000000000000e+00
1.978731192012662454e+00
6.666743281746511762e+00
6.067095076203656845e+00
6.198526313926985942e+00
9.503096283952434220e+00
8.376361749030662551e+00
9.112312916889987235e+00
8.903113771732359183e+00
1.489866333744331861e+00
1.280529919893908186e+00
4.981086228820915451e+00
4.332318380409435399e+00
9.529053158885730568e+00
1.092658528111184424e+01
1.225580568779378865e+01
1.022649575319498716e+01
1.252170854829885194e+01
1.147732400875366565e+01
1.478805964475810342e+01
1.258717729459071855e+01
7.083368398932622156e+00
5.368315747705430852e+00
3.915277460612154758e+00
2.603466522568715469e+00
1.641425581905664455e-01
6.760693091495694418e+00
3.441490874976572911e+00
5.818781311869681616e+00
5.851490432670162889e+00
4.098702857116828469e+00
4.905286615857199273e+00
7.959179571644271256e+00
4.642632672039132657e+00
5.356402160098403087e+00
3.078411785360566366e+00
2.307598154684447955e+00
0.000000000000000000e+00
1.923860793987666629e+00
3.841956591007800625e+00
9.841549654354654342e-01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
2.513016913506181393e-01
0.000000000000000000e+00
1.579965723494272112e+00
2.543264628410263128e+00
8.191522405106015370e+00
7.881856824628884262e+00
7.178803122663416580e+00
9.011493658470167034e+00
8.833482709777433328e+00
9.938109436085706960e+00
6.990229225213370867e+00
2.243190590393101758e+00
2.107190745065088855e+00
